# Topologies for the library: topology_mining_and_Longxing_chip_3
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_3.index.csv
library,name,topology
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-826_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0160_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_063_0054_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-554_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B035A_C_B-46-1pc_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0054_0001_0003,4h
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-35-C159_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0277_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0215_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-34-178_0004,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-005-32-672_0005,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_030_0005_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B000C_A_B-36-1p80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027C_B_A-39-0pc_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0016_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B035A_C_B-45-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B029C_A_B-36-3pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-37-2pc60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B016B_A_C_D-33-1o80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-35-4pc80_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-19_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_02_0298_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0024_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateA_D_C_B-41-0o60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-45-1pc60_0001,2a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-64_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B00centroidA_B_E_D_C-53-0o40_0001,0a6b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-36-C144_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B009C_A_B-55-0p60_0001,5a0b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-34-520_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0434_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-37-C981_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B005A_B_C-35-0p60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B005A_B_C-35-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0046_0001_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0475_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-40-3o80_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidC_B_A_D_E-50-0pc_0001,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-40-B214_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_13_0203_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-40-1o_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B016D_C_A_B-36-4o60_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-120-32-805_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidD_C_A_B-40-0pc80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B031C_B_A-33-2pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0091_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-32_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0472_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0437_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0511_0001_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidA_B_D_C-33-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_06_0060_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0144_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-787_0004,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B000C_A_B-35-0o_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0264_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0149_0001_0002,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_030_0022_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0080_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-40-3pc_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-39-C1339_0004,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0215_0001_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0233_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-44-0p40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0045_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0320_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041C_D_A_B-40-1pcp_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B004A_B_C-29-2pc40_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-58-4pcp80_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_010_0014_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B01centroidC_B_A_D_E-56-0pcp60_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B14centroidC_A_B-31-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0278_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-789_0005,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-34-80_0004,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-376_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_00_0170_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0400_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_04_0059_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067A_B_C_E_D-54-1pc_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-49-D107_0004,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0241_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0288_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b598_0002,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidC_B_A_D_E-50-1pcp60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0068_0001_0003,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05centroidA_B_C_D-58-0o80_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-49-0p60_0001,2a4b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm04ca-40-C334_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0050_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0247_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B184B_C_A-36-4p80_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-37-C911_0004,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-37-266_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0388_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0048_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B01centroidB_C_A-42-0o_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_05_0015_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0300_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-49-3pcp40_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0433_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0296_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0043_0001_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_singles1A2B01centroidC_B_A-32-1pcp80_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0353_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-306_0005,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-714_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0489_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B04alternateA_B_C-41-2o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0434_0001_0002,3a1b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0350_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm03c-44-D31_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10ca-51-D133_0005,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-45-2pc60_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0061_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0155_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0243_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-56-2pc80_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0331_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B09centroidA_B_C_D-48-0pc80_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0082_0001_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B109D_A_B_C-36-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0248_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13centroidA_B_E_C_D-52-2o40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidA_B_C_D-44-2pcp60_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B060A_B_C_D_E-53-2p80_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0002_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-41-2o80_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0151_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_033_0000_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-16_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B10centroidA_B_C_D_E-54-0pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-46-0pcp80_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0335_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0168_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B012C_A_B-35-1p60_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B037B_A_C_E_D-43-0pcp80_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B01centroidC_B_A_D_E-57-3o60_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B03alternateB_A-38-0pc40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0338_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0412_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-40-1pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0473_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-32-2o40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-714_0002,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b526_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0169_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B007D_C_B_A-49-0o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0344_0001_0002,4h
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-754_0004,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B150D_B_C_A-34-0pcp80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0045_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_060_0347_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B05centroidA_B_C-41-0pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B01alternateA_B_C-32-2p40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm09ca-43-D68_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0492_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidA_B_D_C-29-0o40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-077-31-803_0005,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B038D_E_C_A_B-45-1p40_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0193_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0066_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027A_B_C-43-1pcp_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0338_0001_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-49-0o80_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B037B_C_A-38-2o60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-29-1pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0469_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-269_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0240_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-289_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B184A_C_B-35-1pc80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B040A_B_D_C-34-3o_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0192_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0176_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0279_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_040_0395_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0112_0001_0002,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0447_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateD_C_B_A-36-1pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0313_0001_0003,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B001C_B_D_A-49-0o40_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0349_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128C_D_B_A-39-2p_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidC_B_A_D_E-50-1pcp80_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-36-925_0005,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B009C_A_B-56-2pc80_0001,5a0b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-299_0003,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-32-b645_0003,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-48-2pcp60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0295_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-b590_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128B_A_C_D-45-4p80_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-35-46_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0256_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0328_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-38-C1059_0004,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0321_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0225_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0436_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-52-0pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0214_0001_0003,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0094_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B10centroidB_A-32-0pc_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0047_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0131_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-37-1pc60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B006E_D_A_B_C-44-2pcp60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0207_0001_0002,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-46-1pc_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0056_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b709_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0220_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0273_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B063A_B_C-38-1pc_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B001C_B_D_A-49-0p60_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_13_0407_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidB_D_C_A-38-2p60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B006E_D_A_B_C-45-1o40_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0205_0001_0002,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-57-0pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-b776_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-33-663_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0018_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-37-0o60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0096_0001_0002,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0151_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-42-1pcp60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_109_0009_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-45-2o80_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-229_0005,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B046B_C_A-34-1pc80_0001,1a2b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-35-C1092_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007A_B_C-37-0p40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-34-215_0003,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-49-D125_0004,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B051B_C_A-31-1pc80_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0218_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-278_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b651_0005,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0174_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B031A_B_C-36-1p80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B031E_C_A_B_D-47-0pc80_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-41-2o80_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128B_A_C_D-43-2pc40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B019D_E_C_B_A-50-0p80_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0253_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B07alternateA_B_C_D_E-42-3pcp_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-51-2p60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B001B_E_D_C_A-48-0pc_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B013C_D_E_F_A_B-54-4pc80_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0314_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0182_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087A_C_D_E_B-41-3o_0001,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-37-C1308_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B03alternateA_B-35-1o80_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0082_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-139_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0311_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B00alternateA_B_C_D-35-0o40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B045C_B_A_D_E-42-1o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_040_0228_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0186_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateC_B_A_D-40-2p80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0122_0001_0003,5a0b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_055_0426_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-48-1o40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-39-264_0005,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-44-0o_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0030_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-52-3pcp_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0188_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0335_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-43-1pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B033A_B_C-35-1o60_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-50-D89_0005,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-43-b34_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007C_B_A-34-4pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-39-C1271_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0021_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0485_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm03c-45-D19_0001,2a3b
